,filenames,speaker_id,uri,path,y_true,audio2_path,audio2_label,audio2_uri,y_comparison,duration,audio2_duration
3834,481-15.wav,481-M-31,481-M-31_481-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-15.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-25.wav,64.0,481-M-31_481-25,True,2.1478125,0.8715833333333334
3835,481-7.wav,481-M-31,481-M-31_481-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-7.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-36.wav,64.0,481-M-31_481-36,True,2.5909166666666668,4.147916666666666
3836,481-10.wav,481-M-31,481-M-31_481-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-10.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-14.wav,64.0,481-M-31_481-14,True,2.560125,1.0769791666666666
3837,481-2.wav,481-M-31,481-M-31_481-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-2.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-7.wav,64.0,481-M-31_481-7,True,2.2062708333333334,2.5909166666666668
3838,481-6.wav,481-M-31,481-M-31_481-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-6.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-32.wav,64.0,481-M-31_481-32,True,2.338208333333333,1.9693333333333334
3839,481-32.wav,481-M-31,481-M-31_481-32,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-32.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-2.wav,64.0,481-M-31_481-2,True,1.9693333333333334,2.2062708333333334
3840,481-21.wav,481-M-31,481-M-31_481-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-21.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-32.wav,64.0,481-M-31_481-32,True,4.3140833333333335,1.9693333333333334
3841,481-30.wav,481-M-31,481-M-31_481-30,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-30.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-33.wav,64.0,481-M-31_481-33,True,2.197041666666667,4.2340625
3842,481-33.wav,481-M-31,481-M-31_481-33,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-33.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-27.wav,64.0,481-M-31_481-27,True,4.2340625,5.317208333333333
3843,481-28.wav,481-M-31,481-M-31_481-28,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-28.wav,64,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-21.wav,64.0,481-M-31_481-21,True,8.702,4.3140833333333335
3844,67-7.wav,67-F-26,67-F-26_67-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-7.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/747-F-31/747-5.wav,307.0,747-F-31_747-5,False,3.7385625,2.132604166666667
3845,67-4.wav,67-F-26,67-F-26_67-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-4.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/453-F-27/453-30.wav,33.0,453-F-27_453-30,False,3.6153333333333335,1.3923958333333333
3846,67-19.wav,67-F-26,67-F-26_67-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-19.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/561-M-45/561.wav,126.0,561-M-45_561,False,2.2184791666666666,3.2960833333333333
3847,67-20.wav,67-F-26,67-F-26_67-20,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-20.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/492-F-24/492-14.wav,76.0,492-F-24_492-14,False,4.662958333333333,1.022125
3848,67-23.wav,67-F-26,67-F-26_67-23,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-23.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/705-F-30/705-19.wav,261.0,705-F-30_705-19,False,10.127041666666667,1.6620833333333334
3849,67-10.wav,67-F-26,67-F-26_67-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-10.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/798-M-30/798-26.wav,363.0,798-M-30_798-26,False,1.5611458333333332,4.7241875
3850,67-15.wav,67-F-26,67-F-26_67-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-15.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/619-M-28/619-14.wav,190.0,619-M-28_619-14,False,4.087770833333333,4.31125
3851,67-5.wav,67-F-26,67-F-26_67-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-5.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/443-F-30/443-32.wav,22.0,443-F-30_443-32,False,1.294125,3.572229166666667
3852,67-2.wav,67-F-26,67-F-26_67-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-2.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/721-F-27/721-8.wav,279.0,721-F-27_721-8,False,4.005625,1.5848979591836734
3853,67-8.wav,67-F-26,67-F-26_67-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-8.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/503-M-28/503-3.wav,89.0,503-M-28_503-3,False,0.4724583333333333,2.073166666666667
3854,67-9.wav,67-F-26,67-F-26_67-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-9.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/575-F-26/575-8.wav,141.0,575-F-26_575-8,False,1.5611666666666666,2.808895833333333
3855,67-24.wav,67-F-26,67-F-26_67-24,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-24.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/501-M-27/501-21.wav,87.0,501-M-27_501-21,False,4.6835,1.6310416666666667
3856,67-12.wav,67-F-26,67-F-26_67-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-12.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/571-M-29/571-6.wav,137.0,571-M-29_571-6,False,7.908520833333333,1.1363492063492064
3857,67-17.wav,67-F-26,67-F-26_67-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-17.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-11.wav,246.0,67-F-26_67-11,True,5.238104166666667,1.60225
3858,67-3.wav,67-F-26,67-F-26_67-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-3.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-5.wav,246.0,67-F-26_67-5,True,1.787125,1.294125
3859,67-18.wav,67-F-26,67-F-26_67-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-18.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-14.wav,246.0,67-F-26_67-14,True,3.0401666666666665,1.1503333333333334
3860,67-13.wav,67-F-26,67-F-26_67-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-13.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-21.wav,246.0,67-F-26_67-21,True,1.1914166666666666,13.5985625
3861,67-11.wav,67-F-26,67-F-26_67-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-11.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-8.wav,246.0,67-F-26_67-8,True,1.60225,0.4724583333333333
3862,67-6.wav,67-F-26,67-F-26_67-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-6.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67.wav,246.0,67-F-26_67,True,0.924375,2.9374375
3863,67-14.wav,67-F-26,67-F-26_67-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-14.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-22.wav,246.0,67-F-26_67-22,True,1.1503333333333334,6.2035833333333334
3864,67-16.wav,67-F-26,67-F-26_67-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-16.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-16.wav,246.0,67-F-26_67-16,True,2.9168958333333332,2.9168958333333332
3865,67-21.wav,67-F-26,67-F-26_67-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-21.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-15.wav,246.0,67-F-26_67-15,True,13.5985625,4.087770833333333
3866,67.wav,67-F-26,67-F-26_67,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-21.wav,246.0,67-F-26_67-21,True,2.9374375,13.5985625
3867,67-22.wav,67-F-26,67-F-26_67-22,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-22.wav,246,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/67-F-26/67-22.wav,246.0,67-F-26_67-22,True,6.2035833333333334,6.2035833333333334
3868,646-6.wav,646-M-31,646-M-31_646-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-6.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/68-M-53/68-11.wav,252.0,68-M-53_68-11,False,1.8105416666666667,1.4970625
3869,646-19.wav,646-M-31,646-M-31_646-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-19.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/772-M-31/772-5.wav,335.0,772-M-31_772-5,False,1.3219791666666667,4.314104166666667
3870,646-24.wav,646-M-31,646-M-31_646-24,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-24.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/617-F-26/617-5.wav,188.0,617-F-26_617-5,False,1.4369166666666666,5.9243125
3871,646-7.wav,646-M-31,646-M-31_646-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-7.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/481-M-31/481-8.wav,64.0,481-M-31_481-8,False,1.7243333333333333,1.2185416666666666
3872,646-22.wav,646-M-31,646-M-31_646-22,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-22.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/516-F-24/516-14.wav,103.0,516-F-24_516-14,False,3.707291666666667,1.9138333333333333
3873,646-23.wav,646-M-31,646-M-31_646-23,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-23.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/621-M-26/621-2.wav,193.0,621-M-26_621-2,False,2.414041666666667,3.99025
3874,646-25.wav,646-M-31,646-M-31_646-25,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-25.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/647-F-32/647-20.wav,221.0,647-F-32_647-20,False,2.097916666666667,1.7243333333333333
3875,646-3.wav,646-M-31,646-M-31_646-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-3.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/473-F-28/473-25.wav,55.0,473-F-28_473-25,False,0.8621666666666666,2.957125
3876,646-21.wav,646-M-31,646-M-31_646-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-21.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/754-M-30/754-4.wav,315.0,754-M-30_754-4,False,1.0633125,5.322766439909297
3877,646-14.wav,646-M-31,646-M-31_646-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-14.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/74-M-33/74-2.wav,299.0,74-M-33_74-2,False,2.241604166666667,0.9083125
3878,646.wav,646-M-31,646-M-31_646,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/604-M-34/604-22.wav,174.0,604-M-34_604-22,False,1.5231458333333334,2.5851041666666665
3879,646-16.wav,646-M-31,646-M-31_646-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-16.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/706-M-41/706-15.wav,262.0,706-M-41_706-15,False,2.241625,1.643
3880,646-5.wav,646-M-31,646-M-31_646-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-5.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/523-M-27/523-18.wav,111.0,523-M-27_523-18,False,1.89675,3.9780208333333333
3881,646-2.wav,646-M-31,646-M-31_646-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-2.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-3.wav,220.0,646-M-31_646-3,True,1.3507083333333334,0.8621666666666666
3882,646-15.wav,646-M-31,646-M-31_646-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-15.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-21.wav,220.0,646-M-31_646-21,True,2.6152291666666665,1.0633125
3883,646-17.wav,646-M-31,646-M-31_646-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-17.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-16.wav,220.0,646-M-31_646-16,True,0.7759375,2.241625
3884,646-11.wav,646-M-31,646-M-31_646-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-11.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-18.wav,220.0,646-M-31_646-18,True,2.6152291666666665,3.6210833333333334
3885,646-20.wav,646-M-31,646-M-31_646-20,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-20.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646.wav,220.0,646-M-31_646,True,1.9542291666666667,1.5231458333333334
3886,646-18.wav,646-M-31,646-M-31_646-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-18.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-13.wav,220.0,646-M-31_646-13,True,3.6210833333333334,3.477375
3887,646-13.wav,646-M-31,646-M-31_646-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-13.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-20.wav,220.0,646-M-31_646-20,True,3.477375,1.9542291666666667
3888,646-8.wav,646-M-31,646-M-31_646-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-8.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-4.wav,220.0,646-M-31_646-4,True,1.6381041666666667,0.7472083333333334
3889,646-9.wav,646-M-31,646-M-31_646-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-9.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-23.wav,220.0,646-M-31_646-23,True,2.55775,2.414041666666667
3890,646-10.wav,646-M-31,646-M-31_646-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-10.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-13.wav,220.0,646-M-31_646-13,True,1.7243125,3.477375
3891,646-4.wav,646-M-31,646-M-31_646-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-4.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-18.wav,220.0,646-M-31_646-18,True,0.7472083333333334,3.6210833333333334
3892,646-12.wav,646-M-31,646-M-31_646-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-12.wav,220,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-21.wav,220.0,646-M-31_646-21,True,1.6381041666666667,1.0633125
3893,742-7.wav,742-M-28,742-M-28_742-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-7.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/752-M-37/752-7.wav,313.0,752-M-37_752-7,False,1.9795208333333334,8.287791666666667
3894,742-8.wav,742-M-28,742-M-28_742-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-8.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/478-M-28/478-13.wav,60.0,478-M-28_478-13,False,0.6894791666666666,4.190291666666667
3895,742-14.wav,742-M-28,742-M-28_742-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-14.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/646-M-31/646-7.wav,220.0,646-M-31_646-7,False,1.023125,1.7243333333333333
3896,742-12.wav,742-M-28,742-M-28_742-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-12.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/73-F-32/73-19.wav,288.0,73-F-32_73-19,False,1.1121041666666667,0.7207291666666666
3897,742-21.wav,742-M-28,742-M-28_742-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-21.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/50-M-33/50-11.wav,85.0,50-M-33_50-11,False,2.2019375,5.8334166666666665
3898,742-18.wav,742-M-28,742-M-28_742-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-18.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/466-F-31/466-18.wav,47.0,466-F-31_466-18,False,1.1120833333333333,3.578
3899,742-3.wav,742-M-28,742-M-28_742-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-3.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/517-M-28/517-15.wav,104.0,517-M-28_517-15,False,4.159208333333333,0.8277291666666666
3900,742-10.wav,742-M-28,742-M-28_742-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-10.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/489-F-28/489-11.wav,72.0,489-F-28_489-11,False,2.7135,0.9280725623582766
3901,742-2.wav,742-M-28,742-M-28_742-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-2.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/93-F-23/93-6.wav,393.0,93-F-23_93-6,False,3.625395833333333,1.906125
3902,742-15.wav,742-M-28,742-M-28_742-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-15.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/489-F-28/489-30.wav,72.0,489-F-28_489-30,False,1.0676041666666667,1.9438548752834468
3903,742-24.wav,742-M-28,742-M-28_742-24,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-24.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/429-F-25/429-13.wav,6.0,429-F-25_429-13,False,1.7348541666666666,3.771166666666667
3904,742-13.wav,742-M-28,742-M-28_742-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-13.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/453-F-27/453-23.wav,33.0,453-F-27_453-23,False,1.2010625,0.7597916666666666
3905,742-22.wav,742-M-28,742-M-28_742-22,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-22.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/718-M-34/718-2.wav,275.0,718-M-34_718-2,False,1.4679375,2.305124716553288
3906,742-9.wav,742-M-28,742-M-28_742-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-9.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-16.wav,302.0,742-M-28_742-16,True,2.2241666666666666,1.7348541666666666
3907,742-5.wav,742-M-28,742-M-28_742-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-5.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-21.wav,302.0,742-M-28_742-21,True,5.1600625,2.2019375
3908,742-19.wav,742-M-28,742-M-28_742-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-19.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-9.wav,302.0,742-M-28_742-9,True,1.9572708333333333,2.2241666666666666
3909,742-20.wav,742-M-28,742-M-28_742-20,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-20.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-19.wav,302.0,742-M-28_742-19,True,1.690375,1.9572708333333333
3910,742-6.wav,742-M-28,742-M-28_742-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-6.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-16.wav,302.0,742-M-28_742-16,True,2.7579583333333333,1.7348541666666666
3911,742-16.wav,742-M-28,742-M-28_742-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-16.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-3.wav,302.0,742-M-28_742-3,True,1.7348541666666666,4.159208333333333
3912,742-17.wav,742-M-28,742-M-28_742-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-17.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-5.wav,302.0,742-M-28_742-5,True,1.2010625,5.1600625
3913,742-23.wav,742-M-28,742-M-28_742-23,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-23.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-15.wav,302.0,742-M-28_742-15,True,1.8905416666666666,1.0676041666666667
3914,742-4.wav,742-M-28,742-M-28_742-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-4.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-11.wav,302.0,742-M-28_742-11,True,6.0275,1.3345
3915,742.wav,742-M-28,742-M-28_742,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-18.wav,302.0,742-M-28_742-18,True,11.521208333333334,1.1120833333333333
3916,742-11.wav,742-M-28,742-M-28_742-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-11.wav,302,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/742-M-28/742-22.wav,302.0,742-M-28_742-22,True,1.3345,1.4679375
3917,431-22.wav,431-F-27,431-F-27_431-22,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-22.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/787-F-29/787-16.wav,351.0,787-F-29_787-16,False,10.835229166666666,6.107916666666667
3918,431-21.wav,431-F-27,431-F-27_431-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-21.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/63-F-27/63-2.wav,202.0,63-F-27_63-2,False,1.296625,1.0431746031746032
3919,431-24.wav,431-F-27,431-F-27_431-24,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-24.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/470-F-29/470-5.wav,52.0,470-F-29_470-5,False,5.366270833333333,2.1701814058956916
3920,431-2.wav,431-F-27,431-F-27_431-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-2.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/632-M-27/632-8.wav,205.0,632-M-27_632-8,False,2.7216458333333335,2.0856041666666667
3921,431-16.wav,431-F-27,431-F-27_431-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-16.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/480-F-27/480-16.wav,63.0,480-F-27_480-16,False,2.6317708333333334,3.56325
3922,431-5.wav,431-F-27,431-F-27_431-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/431-F-27/431-5.wav,9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/743-F-28/743-5.wav,303.0,743-F-28_743-5,False,0.8842083333333334,5.760604166666667
